,Country,Country code,Job,Avg. salary,Min. salary,Max. salary,Cities,Variation,Male percent,Female percent,Skills in demand
365,AUSTRALIA,AU,Data_Engineer,"AU$101,124",AU$61k , AU$135k.,"Sydney, New South Wales",+1%,80.4%,19.6%,"['Amazon Web Services (AWS)', 'Apache Hadoop', 'ETL (Extract, transform, load)', 'Apache Spark', 'Big Data Analytics', 'Data Warehouse', 'SQL', 'Python', 'Data Analysis', 'Software Development']"
366,AUSTRALIA,AU,Data_Engineer,"AU$101,124",AU$61k , AU$135k.,"Adelaide, South Australia",-1%,80.4%,19.6%,"['Amazon Web Services (AWS)', 'Apache Hadoop', 'ETL (Extract, transform, load)', 'Apache Spark', 'Big Data Analytics', 'Data Warehouse', 'SQL', 'Python', 'Data Analysis', 'Software Development']"
367,AUSTRALIA,AU,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),"AU$68,398",AU$48k , AU$92k.,"Adelaide, South Australia",+6%,47.2%,50.6%,"['C++ Programming Language', 'System Testing', 'Test Planning', 'Selenium Automated Test Tool', 'Python', 'Test Automation', 'HTML', 'Software Test', 'Regression Testing', 'Black Box Testing']"
368,AUSTRALIA,AU,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),"AU$68,398",AU$48k , AU$92k.,"Melbourne, Victoria",+1%,47.2%,50.6%,"['C++ Programming Language', 'System Testing', 'Test Planning', 'Selenium Automated Test Tool', 'Python', 'Test Automation', 'HTML', 'Software Test', 'Regression Testing', 'Black Box Testing']"
369,AUSTRALIA,AU,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),"AU$68,398",AU$48k , AU$92k.,"Sydney, New South Wales",-5%,47.2%,50.6%,"['C++ Programming Language', 'System Testing', 'Test Planning', 'Selenium Automated Test Tool', 'Python', 'Test Automation', 'HTML', 'Software Test', 'Regression Testing', 'Black Box Testing']"
370,AUSTRALIA,AU,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),"AU$68,398",AU$48k , AU$92k.,"Brisbane, Queensland",-7%,47.2%,50.6%,"['C++ Programming Language', 'System Testing', 'Test Planning', 'Selenium Automated Test Tool', 'Python', 'Test Automation', 'HTML', 'Software Test', 'Regression Testing', 'Black Box Testing']"
371,AUSTRALIA,AU,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),"AU$68,398",AU$48k , AU$92k.,"Perth, Western Australia",-15%,47.2%,50.6%,"['C++ Programming Language', 'System Testing', 'Test Planning', 'Selenium Automated Test Tool', 'Python', 'Test Automation', 'HTML', 'Software Test', 'Regression Testing', 'Black Box Testing']"
372,AUSTRALIA,AU,Lead_Software_Engineer,"AU$122,122",AU$90k , AU$159k.,"Melbourne, Victoria",+3%,91.7%,6%,"['Amazon Web Services (AWS)', 'Python', 'Software Development', 'Software Architecture', 'React.js', 'C# Programming Language', 'C++ Programming Language', 'SQL', 'PHP', 'Java/J2EE']"
373,AUSTRALIA,AU,Lead_Software_Engineer,"AU$122,122",AU$90k , AU$159k.,"Sydney, New South Wales",-0%,91.7%,6%,"['Amazon Web Services (AWS)', 'Python', 'Software Development', 'Software Architecture', 'React.js', 'C# Programming Language', 'C++ Programming Language', 'SQL', 'PHP', 'Java/J2EE']"
374,AUSTRALIA,AU,Lead_Software_Engineer,"AU$122,122",AU$90k , AU$159k.,"Brisbane, Queensland",-2%,91.7%,6%,"['Amazon Web Services (AWS)', 'Python', 'Software Development', 'Software Architecture', 'React.js', 'C# Programming Language', 'C++ Programming Language', 'SQL', 'PHP', 'Java/J2EE']"
375,AUSTRALIA,AU,Lead_Software_Engineer,"AU$122,122",AU$90k , AU$159k.,"Perth, Western Australia",-12%,91.7%,6%,"['Amazon Web Services (AWS)', 'Python', 'Software Development', 'Software Architecture', 'React.js', 'C# Programming Language', 'C++ Programming Language', 'SQL', 'PHP', 'Java/J2EE']"
376,AUSTRALIA,AU,Lead_Software_Engineer,"AU$122,122",AU$90k , AU$159k.,"Adelaide, South Australia",-19%,91.7%,6%,"['Amazon Web Services (AWS)', 'Python', 'Software Development', 'Software Architecture', 'React.js', 'C# Programming Language', 'C++ Programming Language', 'SQL', 'PHP', 'Java/J2EE']"
377,AUSTRALIA,AU,Lead_Software_Engineer,"AU$122,122",AU$90k , AU$159k.,"Canberra, Australian Capital Territory (ACT)",-22%,91.7%,6%,"['Amazon Web Services (AWS)', 'Python', 'Software Development', 'Software Architecture', 'React.js', 'C# Programming Language', 'C++ Programming Language', 'SQL', 'PHP', 'Java/J2EE']"
378,AUSTRALIA,AU,Web_Developer,"AU$61,691",AU$46k , AU$87k.,"Canberra, Australian Capital Territory (ACT)",+17%,85.6%,14.1%,"['React.js', 'MySQL', 'HTML5', 'PHP', 'Cascading Style Sheets (CSS)', 'jQuery', 'C# Programming Language', 'HTML', 'e-Commerce', 'Wordpress']"
379,AUSTRALIA,AU,Web_Developer,"AU$61,691",AU$46k , AU$87k.,"Sydney, New South Wales",+8%,85.6%,14.1%,"['React.js', 'MySQL', 'HTML5', 'PHP', 'Cascading Style Sheets (CSS)', 'jQuery', 'C# Programming Language', 'HTML', 'e-Commerce', 'Wordpress']"
380,AUSTRALIA,AU,Web_Developer,"AU$61,691",AU$46k , AU$87k.,"Melbourne, Victoria",+1%,85.6%,14.1%,"['React.js', 'MySQL', 'HTML5', 'PHP', 'Cascading Style Sheets (CSS)', 'jQuery', 'C# Programming Language', 'HTML', 'e-Commerce', 'Wordpress']"
381,AUSTRALIA,AU,Web_Developer,"AU$61,691",AU$46k , AU$87k.,"Brisbane, Queensland",-3%,85.6%,14.1%,"['React.js', 'MySQL', 'HTML5', 'PHP', 'Cascading Style Sheets (CSS)', 'jQuery', 'C# Programming Language', 'HTML', 'e-Commerce', 'Wordpress']"
382,AUSTRALIA,AU,Web_Developer,"AU$61,691",AU$46k , AU$87k.,"Adelaide, South Australia",-4%,85.6%,14.1%,"['React.js', 'MySQL', 'HTML5', 'PHP', 'Cascading Style Sheets (CSS)', 'jQuery', 'C# Programming Language', 'HTML', 'e-Commerce', 'Wordpress']"
383,AUSTRALIA,AU,Web_Developer,"AU$61,691",AU$46k , AU$87k.,"Perth, Western Australia",-5%,85.6%,14.1%,"['React.js', 'MySQL', 'HTML5', 'PHP', 'Cascading Style Sheets (CSS)', 'jQuery', 'C# Programming Language', 'HTML', 'e-Commerce', 'Wordpress']"
384,AUSTRALIA,AU,Web_Developer,"AU$61,691",AU$46k , AU$87k.,"Gold Coast, Queensland",-11%,85.6%,14.1%,"['React.js', 'MySQL', 'HTML5', 'PHP', 'Cascading Style Sheets (CSS)', 'jQuery', 'C# Programming Language', 'HTML', 'e-Commerce', 'Wordpress']"
385,AUSTRALIA,AU,Front_End_Developer_%2F_Engineer,"AU$74,660",AU$51k , AU$109k.,"Newcastle, New South Wales",+19%,76.3%,23.3%,"['Angular', 'Web Development', 'React.js', 'Angular.js', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'Node.js', 'Wordpress']"
386,AUSTRALIA,AU,Front_End_Developer_%2F_Engineer,"AU$74,660",AU$51k , AU$109k.,"Sydney, New South Wales",+5%,76.3%,23.3%,"['Angular', 'Web Development', 'React.js', 'Angular.js', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'Node.js', 'Wordpress']"
387,AUSTRALIA,AU,Front_End_Developer_%2F_Engineer,"AU$74,660",AU$51k , AU$109k.,"Melbourne, Victoria",+4%,76.3%,23.3%,"['Angular', 'Web Development', 'React.js', 'Angular.js', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'Node.js', 'Wordpress']"
388,AUSTRALIA,AU,Front_End_Developer_%2F_Engineer,"AU$74,660",AU$51k , AU$109k.,"Brisbane, Queensland",-13%,76.3%,23.3%,"['Angular', 'Web Development', 'React.js', 'Angular.js', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'Node.js', 'Wordpress']"
389,AUSTRALIA,AU,Front_End_Developer_%2F_Engineer,"AU$74,660",AU$51k , AU$109k.,"Adelaide, South Australia",-15%,76.3%,23.3%,"['Angular', 'Web Development', 'React.js', 'Angular.js', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'Node.js', 'Wordpress']"
390,AUSTRALIA,AU,Front_End_Developer_%2F_Engineer,"AU$74,660",AU$51k , AU$109k.,"Perth, Western Australia",-20%,76.3%,23.3%,"['Angular', 'Web Development', 'React.js', 'Angular.js', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'Node.js', 'Wordpress']"
391,AUSTRALIA,AU,Front_End_Developer_%2F_Engineer,"AU$74,660",AU$51k , AU$109k.,"Gold Coast, Queensland",-24%,76.3%,23.3%,"['Angular', 'Web Development', 'React.js', 'Angular.js', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'Node.js', 'Wordpress']"
392,AUSTRALIA,AU,.NET_Software_Developer_%2F_Programmer,"AU$74,114",AU$51k , AU$100k.,"Sydney, New South Wales",+5%,81.5%,18.5%,"['Model-view-controller (MVC)', 'C# Programming Language', 'ASP.NET Framework', 'SQL', 'JavaScript', 'Microsoft SQL Server', 'HTML', 'Internet Information Server (IIS)', 'C++ Programming Language', 'VB.Net']"
393,AUSTRALIA,AU,.NET_Software_Developer_%2F_Programmer,"AU$74,114",AU$51k , AU$100k.,"Perth, Western Australia",+5%,81.5%,18.5%,"['Model-view-controller (MVC)', 'C# Programming Language', 'ASP.NET Framework', 'SQL', 'JavaScript', 'Microsoft SQL Server', 'HTML', 'Internet Information Server (IIS)', 'C++ Programming Language', 'VB.Net']"
394,AUSTRALIA,AU,.NET_Software_Developer_%2F_Programmer,"AU$74,114",AU$51k , AU$100k.,"Melbourne, Victoria",-3%,81.5%,18.5%,"['Model-view-controller (MVC)', 'C# Programming Language', 'ASP.NET Framework', 'SQL', 'JavaScript', 'Microsoft SQL Server', 'HTML', 'Internet Information Server (IIS)', 'C++ Programming Language', 'VB.Net']"
395,AUSTRALIA,AU,.NET_Software_Developer_%2F_Programmer,"AU$74,114",AU$51k , AU$100k.,"Mackay, Queensland",-4%,81.5%,18.5%,"['Model-view-controller (MVC)', 'C# Programming Language', 'ASP.NET Framework', 'SQL', 'JavaScript', 'Microsoft SQL Server', 'HTML', 'Internet Information Server (IIS)', 'C++ Programming Language', 'VB.Net']"
396,AUSTRALIA,AU,.NET_Software_Developer_%2F_Programmer,"AU$74,114",AU$51k , AU$100k.,"Adelaide, South Australia",-5%,81.5%,18.5%,"['Model-view-controller (MVC)', 'C# Programming Language', 'ASP.NET Framework', 'SQL', 'JavaScript', 'Microsoft SQL Server', 'HTML', 'Internet Information Server (IIS)', 'C++ Programming Language', 'VB.Net']"
397,AUSTRALIA,AU,.NET_Software_Developer_%2F_Programmer,"AU$74,114",AU$51k , AU$100k.,"Brisbane, Queensland",-6%,81.5%,18.5%,"['Model-view-controller (MVC)', 'C# Programming Language', 'ASP.NET Framework', 'SQL', 'JavaScript', 'Microsoft SQL Server', 'HTML', 'Internet Information Server (IIS)', 'C++ Programming Language', 'VB.Net']"
398,AUSTRALIA,AU,.NET_Software_Developer_%2F_Programmer,"AU$74,114",AU$51k , AU$100k.,"Canberra, Australian Capital Territory (ACT)",-10%,81.5%,18.5%,"['Model-view-controller (MVC)', 'C# Programming Language', 'ASP.NET Framework', 'SQL', 'JavaScript', 'Microsoft SQL Server', 'HTML', 'Internet Information Server (IIS)', 'C++ Programming Language', 'VB.Net']"
399,AUSTRALIA,AU,Project_Manager%2C_Information_Technology_(IT),"AU$105,171",AU$64k , AU$147k.,"Canberra, Australian Capital Territory (ACT)",+16%,65.2%,34.4%,"['Agile Software Development', 'Microsoft Project', 'Microsoft Word', 'IT Security & Infrastructure', 'Project Management', 'Business Analysis', 'Information Technology Infrastructure Library (ITIL)', 'Microsoft Excel', 'Project Coordinating', 'Microsoft Office']"
400,AUSTRALIA,AU,Project_Manager%2C_Information_Technology_(IT),"AU$105,171",AU$64k , AU$147k.,"Perth, Western Australia",+15%,65.2%,34.4%,"['Agile Software Development', 'Microsoft Project', 'Microsoft Word', 'IT Security & Infrastructure', 'Project Management', 'Business Analysis', 'Information Technology Infrastructure Library (ITIL)', 'Microsoft Excel', 'Project Coordinating', 'Microsoft Office']"
401,AUSTRALIA,AU,Project_Manager%2C_Information_Technology_(IT),"AU$105,171",AU$64k , AU$147k.,"Sydney, New South Wales",+5%,65.2%,34.4%,"['Agile Software Development', 'Microsoft Project', 'Microsoft Word', 'IT Security & Infrastructure', 'Project Management', 'Business Analysis', 'Information Technology Infrastructure Library (ITIL)', 'Microsoft Excel', 'Project Coordinating', 'Microsoft Office']"
402,AUSTRALIA,AU,Project_Manager%2C_Information_Technology_(IT),"AU$105,171",AU$64k , AU$147k.,"Melbourne, Victoria",+1%,65.2%,34.4%,"['Agile Software Development', 'Microsoft Project', 'Microsoft Word', 'IT Security & Infrastructure', 'Project Management', 'Business Analysis', 'Information Technology Infrastructure Library (ITIL)', 'Microsoft Excel', 'Project Coordinating', 'Microsoft Office']"
403,AUSTRALIA,AU,Project_Manager%2C_Information_Technology_(IT),"AU$105,171",AU$64k , AU$147k.,"Adelaide, South Australia",-8%,65.2%,34.4%,"['Agile Software Development', 'Microsoft Project', 'Microsoft Word', 'IT Security & Infrastructure', 'Project Management', 'Business Analysis', 'Information Technology Infrastructure Library (ITIL)', 'Microsoft Excel', 'Project Coordinating', 'Microsoft Office']"
404,AUSTRALIA,AU,Project_Manager%2C_Information_Technology_(IT),"AU$105,171",AU$64k , AU$147k.,"Brisbane, Queensland",-9%,65.2%,34.4%,"['Agile Software Development', 'Microsoft Project', 'Microsoft Word', 'IT Security & Infrastructure', 'Project Management', 'Business Analysis', 'Information Technology Infrastructure Library (ITIL)', 'Microsoft Excel', 'Project Coordinating', 'Microsoft Office']"
405,AUSTRALIA,AU,Project_Manager%2C_Information_Technology_(IT),"AU$105,171",AU$64k , AU$147k.,"Gold Coast, Queensland",-22%,65.2%,34.4%,"['Agile Software Development', 'Microsoft Project', 'Microsoft Word', 'IT Security & Infrastructure', 'Project Management', 'Business Analysis', 'Information Technology Infrastructure Library (ITIL)', 'Microsoft Excel', 'Project Coordinating', 'Microsoft Office']"
406,AUSTRALIA,AU,Senior_Project_Manager%2C_IT,"AU$141,360",AU$103k , AU$174k.,"Canberra, Australian Capital Territory (ACT)",+9%,76.7%,22.8%,"['IT Consulting', 'Business Analysis', 'Strategic Project Management', 'Program Management', 'IT Management', 'People Management', 'Project Management', 'Leadership', 'Agile Software Development', 'Software Development LifeCycle (SDLC)']"
407,AUSTRALIA,AU,Senior_Project_Manager%2C_IT,"AU$141,360",AU$103k , AU$174k.,"Sydney, New South Wales",+4%,76.7%,22.8%,"['IT Consulting', 'Business Analysis', 'Strategic Project Management', 'Program Management', 'IT Management', 'People Management', 'Project Management', 'Leadership', 'Agile Software Development', 'Software Development LifeCycle (SDLC)']"
408,AUSTRALIA,AU,Senior_Project_Manager%2C_IT,"AU$141,360",AU$103k , AU$174k.,"Brisbane, Queensland",+1%,76.7%,22.8%,"['IT Consulting', 'Business Analysis', 'Strategic Project Management', 'Program Management', 'IT Management', 'People Management', 'Project Management', 'Leadership', 'Agile Software Development', 'Software Development LifeCycle (SDLC)']"
409,AUSTRALIA,AU,Senior_Project_Manager%2C_IT,"AU$141,360",AU$103k , AU$174k.,"Melbourne, Victoria",-2%,76.7%,22.8%,"['IT Consulting', 'Business Analysis', 'Strategic Project Management', 'Program Management', 'IT Management', 'People Management', 'Project Management', 'Leadership', 'Agile Software Development', 'Software Development LifeCycle (SDLC)']"
410,AUSTRALIA,AU,Senior_Project_Manager%2C_IT,"AU$141,360",AU$103k , AU$174k.,"Adelaide, South Australia",-9%,76.7%,22.8%,"['IT Consulting', 'Business Analysis', 'Strategic Project Management', 'Program Management', 'IT Management', 'People Management', 'Project Management', 'Leadership', 'Agile Software Development', 'Software Development LifeCycle (SDLC)']"
411,AUSTRALIA,AU,Senior_Project_Manager%2C_IT,"AU$141,360",AU$103k , AU$174k.,"Perth, Western Australia",-18%,76.7%,22.8%,"['IT Consulting', 'Business Analysis', 'Strategic Project Management', 'Program Management', 'IT Management', 'People Management', 'Project Management', 'Leadership', 'Agile Software Development', 'Software Development LifeCycle (SDLC)']"
412,AUSTRALIA,AU,Java_Developer,"AU$80,916",AU$59k , AU$115k.,"Canberra, Australian Capital Territory (ACT)",+14%,76.5%,23.5%,"['RESTful Web Services', 'Java/J2EE', 'Spring', 'Java', 'SQL', 'Agile Software Development', 'Hibernate', 'Angular.js', '.NET', 'C# Programming Language']"
413,AUSTRALIA,AU,Java_Developer,"AU$80,916",AU$59k , AU$115k.,"Sydney, New South Wales",+7%,76.5%,23.5%,"['RESTful Web Services', 'Java/J2EE', 'Spring', 'Java', 'SQL', 'Agile Software Development', 'Hibernate', 'Angular.js', '.NET', 'C# Programming Language']"
414,AUSTRALIA,AU,Java_Developer,"AU$80,916",AU$59k , AU$115k.,"Melbourne, Victoria",-2%,76.5%,23.5%,"['RESTful Web Services', 'Java/J2EE', 'Spring', 'Java', 'SQL', 'Agile Software Development', 'Hibernate', 'Angular.js', '.NET', 'C# Programming Language']"
415,AUSTRALIA,AU,Java_Developer,"AU$80,916",AU$59k , AU$115k.,"Brisbane, Queensland",-9%,76.5%,23.5%,"['RESTful Web Services', 'Java/J2EE', 'Spring', 'Java', 'SQL', 'Agile Software Development', 'Hibernate', 'Angular.js', '.NET', 'C# Programming Language']"
416,AUSTRALIA,AU,Java_Developer,"AU$80,916",AU$59k , AU$115k.,"Perth, Western Australia",-20%,76.5%,23.5%,"['RESTful Web Services', 'Java/J2EE', 'Spring', 'Java', 'SQL', 'Agile Software Development', 'Hibernate', 'Angular.js', '.NET', 'C# Programming Language']"
417,AUSTRALIA,AU,Java_Developer,"AU$80,916",AU$59k , AU$115k.,"Adelaide, South Australia",-21%,76.5%,23.5%,"['RESTful Web Services', 'Java/J2EE', 'Spring', 'Java', 'SQL', 'Agile Software Development', 'Hibernate', 'Angular.js', '.NET', 'C# Programming Language']"
418,AUSTRALIA,AU,Senior_Java_Developer,"AU$107,703",AU$84k , AU$132k.,"Perth, Western Australia",+7%,77.8%,22.2%,"['JavaScript', 'Spring', 'SQL', 'RESTful Web Services', 'Java', 'Angular.js']"
419,AUSTRALIA,AU,Senior_Java_Developer,"AU$107,703",AU$84k , AU$132k.,"Melbourne, Victoria",-1%,77.8%,22.2%,"['JavaScript', 'Spring', 'SQL', 'RESTful Web Services', 'Java', 'Angular.js']"
420,AUSTRALIA,AU,Senior_Java_Developer,"AU$107,703",AU$84k , AU$132k.,"Brisbane, Queensland",-1%,77.8%,22.2%,"['JavaScript', 'Spring', 'SQL', 'RESTful Web Services', 'Java', 'Angular.js']"
421,AUSTRALIA,AU,Senior_Java_Developer,"AU$107,703",AU$84k , AU$132k.,"Sydney, New South Wales",-3%,77.8%,22.2%,"['JavaScript', 'Spring', 'SQL', 'RESTful Web Services', 'Java', 'Angular.js']"
422,AUSTRALIA,AU,Senior_Java_Developer,"AU$107,703",AU$84k , AU$132k.,"Adelaide, South Australia",-21%,77.8%,22.2%,"['JavaScript', 'Spring', 'SQL', 'RESTful Web Services', 'Java', 'Angular.js']"
423,AUSTRALIA,AU,Senior_Java_Developer,"AU$107,703",AU$84k , AU$132k.,"Perth, Western Australia",+7%,77.8%,22.2%,"['JavaScript', 'Spring', 'SQL', 'RESTful Web Services', 'Java', 'Angular.js']"
424,AUSTRALIA,AU,Senior_Java_Developer,"AU$107,703",AU$84k , AU$132k.,"Melbourne, Victoria",-1%,77.8%,22.2%,"['JavaScript', 'Spring', 'SQL', 'RESTful Web Services', 'Java', 'Angular.js']"
425,AUSTRALIA,AU,Senior_Java_Developer,"AU$107,703",AU$84k , AU$132k.,"Brisbane, Queensland",-1%,77.8%,22.2%,"['JavaScript', 'Spring', 'SQL', 'RESTful Web Services', 'Java', 'Angular.js']"
426,AUSTRALIA,AU,Senior_Java_Developer,"AU$107,703",AU$84k , AU$132k.,"Sydney, New South Wales",-3%,77.8%,22.2%,"['JavaScript', 'Spring', 'SQL', 'RESTful Web Services', 'Java', 'Angular.js']"
427,AUSTRALIA,AU,Senior_Java_Developer,"AU$107,703",AU$84k , AU$132k.,"Adelaide, South Australia",-21%,77.8%,22.2%,"['JavaScript', 'Spring', 'SQL', 'RESTful Web Services', 'Java', 'Angular.js']"
