,Country,Country code,Job,Avg. salary,Min. salary,Max. salary,Cities,Variation,Male percent,Female percent,Skills in demand,convert
850,UNITED KINGDOMS,UK,Design_Architect,33651,£21k , £58k.,"London, England",+4%,56%,43%,"['Bentley MicroStation', 'Rhino 3D Modeling Software', 'SketchUp', '3D Rendering', 'Graphic Design', 'Autodesk Revit Architecture', 'Microsoft Word', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Microsoft Office']",1.28
851,UNITED KINGDOMS,UK,Design_Architect,33651,£21k , £58k.,"Glasgow, Scotland: Glasgow",-7%,56%,43%,"['Bentley MicroStation', 'Rhino 3D Modeling Software', 'SketchUp', '3D Rendering', 'Graphic Design', 'Autodesk Revit Architecture', 'Microsoft Word', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Microsoft Office']",1.28
852,UNITED KINGDOMS,UK,Design_Architect,33651,£21k , £58k.,"Manchester, England: Manchester",-11%,56%,43%,"['Bentley MicroStation', 'Rhino 3D Modeling Software', 'SketchUp', '3D Rendering', 'Graphic Design', 'Autodesk Revit Architecture', 'Microsoft Word', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Microsoft Office']",1.28
853,UNITED KINGDOMS,UK,Design_Architect,33651,£21k , £58k.,"Cambridge, England: Cambridgeshire",-11%,56%,43%,"['Bentley MicroStation', 'Rhino 3D Modeling Software', 'SketchUp', '3D Rendering', 'Graphic Design', 'Autodesk Revit Architecture', 'Microsoft Word', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Microsoft Office']",1.28
854,UNITED KINGDOMS,UK,Design_Architect,33651,£21k , £58k.,"Edinburgh, Scotland: Edinburgh",-18%,56%,43%,"['Bentley MicroStation', 'Rhino 3D Modeling Software', 'SketchUp', '3D Rendering', 'Graphic Design', 'Autodesk Revit Architecture', 'Microsoft Word', 'Autodesk AutoCAD', 'Adobe Photoshop', 'Microsoft Office']",1.28
855,UNITED KINGDOMS,UK,Environmental_Engineer,29993,£21k , £47k.,"London, England: London",+13%,70%,30%,"['Regulatory Compliance', 'Environmental Compliance', 'Project Management', 'Engineering Design', 'Environmental Consulting', 'Technical Writing']",1.28
856,UNITED KINGDOMS,UK,Environmental_Engineer,29993,£21k , £47k.,"Glasgow, Scotland: Glasgow",+2%,70%,30%,"['Regulatory Compliance', 'Environmental Compliance', 'Project Management', 'Engineering Design', 'Environmental Consulting', 'Technical Writing']",1.28
857,UNITED KINGDOMS,UK,Professor%2C_Postsecondary_%2F_Higher_Education,69955,£52k , £96k.,"Oxford, England: Oxfordshire",+22%,67.3%,32.7%,"['Oral / Verbal Communication', 'Leadership', 'Administration', 'Research Analysis', 'Grant Writing', 'Curriculum Planning', 'Writing Procedures & Documentation']",1.28
858,UNITED KINGDOMS,UK,Professor%2C_Postsecondary_%2F_Higher_Education,69955,£52k , £96k.,"Cambridge, England: Cambridgeshire",+13%,67.3%,32.7%,"['Oral / Verbal Communication', 'Leadership', 'Administration', 'Research Analysis', 'Grant Writing', 'Curriculum Planning', 'Writing Procedures & Documentation']",1.28
859,UNITED KINGDOMS,UK,Professor%2C_Postsecondary_%2F_Higher_Education,69955,£52k , £96k.,"London, England: London",+10%,67.3%,32.7%,"['Oral / Verbal Communication', 'Leadership', 'Administration', 'Research Analysis', 'Grant Writing', 'Curriculum Planning', 'Writing Procedures & Documentation']",1.28
860,UNITED KINGDOMS,UK,Professor%2C_Postsecondary_%2F_Higher_Education,69955,£52k , £96k.,"Leicester, England: Leicestershire",+1%,67.3%,32.7%,"['Oral / Verbal Communication', 'Leadership', 'Administration', 'Research Analysis', 'Grant Writing', 'Curriculum Planning', 'Writing Procedures & Documentation']",1.28
861,UNITED KINGDOMS,UK,Professor%2C_Postsecondary_%2F_Higher_Education,69955,£52k , £96k.,"Manchester, England: Manchester",-3%,67.3%,32.7%,"['Oral / Verbal Communication', 'Leadership', 'Administration', 'Research Analysis', 'Grant Writing', 'Curriculum Planning', 'Writing Procedures & Documentation']",1.28
862,UNITED KINGDOMS,UK,Professor%2C_Postsecondary_%2F_Higher_Education,69955,£52k , £96k.,"Glasgow, Scotland: Glasgow",-5%,67.3%,32.7%,"['Oral / Verbal Communication', 'Leadership', 'Administration', 'Research Analysis', 'Grant Writing', 'Curriculum Planning', 'Writing Procedures & Documentation']",1.28
863,UNITED KINGDOMS,UK,Professor%2C_Postsecondary_%2F_Higher_Education,69955,£52k , £96k.,"Edinburgh, Scotland: Edinburgh",-10%,67.3%,32.7%,"['Oral / Verbal Communication', 'Leadership', 'Administration', 'Research Analysis', 'Grant Writing', 'Curriculum Planning', 'Writing Procedures & Documentation']",1.28
864,UNITED KINGDOMS,UK,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,55314,£46k , £63k.,"London, England: London",+9%,57.1%,42.9%,"['Public Speaking', 'Curriculum Planning', 'Research Analysis']",1.28
